campaign,cloud_id,flight_id,duration_s,H_m,cloud_depth,lat_median,lon_median,Nd_median,re_cas_median,re_full_median,tau_main,tau_full,tau_diff,f_ad_mean,f_ad_median,k_median,c_w_median,LWP_insitu,drizzle_regime,drizzle_fraction,dominant_mixing_regime,mean_z_drizzle,min_z_drizzle,max_z_drizzle,match_status,modis_file,delta_t_min,n_pixels_valid_21,n_pixels_valid_37,Re_MODIS_21,Re_MODIS_37,tau_MODIS_21,tau_MODIS_37,Re_MODIS_21_paired37,tau_MODIS_21_paired37,dRe_37_21,dtau_37_21,SZA_mean,VZA_mean,LWP_MODIS,CTT_MODIS,CTP_MODIS,Nd_MODIS_21_calc,Nd_MODIS_37_calc,Nd_MODIS_21_paired37_calc,Nd_MODIS_21_lit,Nd_MODIS_37_lit,Nd_MODIS_21_paired37_lit,bias_21_calc,bias_37_calc,dNd_calc,bias_21_lit,bias_37_lit,dNd_lit,inflation_21,drizzle_regime_clean,drizzle_state
POST,RF07_P17,RF07,1573.0,295.47120666503906,297.28977966308594,35.70256233215332,-122.59539031982422,38.21652778238058,10.843161180226494,11.400171673335482,5.56688272356898,5.020718720015368,0.5461640035536126,0.278001656773759,0.278001656773759,0.7469652058373547,0.0038690231861178,52.8087058620141,moderate_drizzling,0.0571791613722998,strongly_mixed,0.2244616416921614,0.0,0.7335739376577632,MATCHED,MYD06_L2.A2008212.2135.061.2018035225523.hdf,35.3,314.0,314.0,12.962705612182615,14.270700454711914,7.897548198699951,8.03843879699707,12.962705612182615,7.897548198699951,1.3079948425292969,0.1408905982971191,24.956199645996094,27.43399810791016,65.28025817871094,286.0321960449219,985.0,51.32407356888009,40.7180293130131,51.32407356888009,62.678133870109605,49.72578976575126,62.678133870109605,1.3429810751290343,1.0654560127721968,10.60604425586699,1.6400792407678346,1.301159279799274,12.952344104358346,1.2212228981784088,moderate_drizzling,Transition
POST,RF07_P21,RF07,1023.0,282.13661193847656,293.3343048095703,35.57516860961914,-122.3121337890625,45.743579261004925,11.244934212033728,11.531986150083185,7.495207868544037,7.027580102674943,0.4676277658690946,0.3302991967465012,0.3302991967465012,0.7866282228767175,0.0038392710510856,57.70959752216393,weak_drizzling,0.0244140625,strongly_mixed,0.4079733263667831,0.0311152588018495,0.679065237030017,MATCHED,MYD06_L2.A2008212.2135.061.2018035225523.hdf,5.2,314.0,314.0,12.760126113891602,14.115604400634766,11.051496505737305,11.252325057983398,12.760126113891602,11.051496505737305,1.355478286743164,0.2008285522460937,25.070476531982425,29.17563819885254,90.02229309082031,284.5954284667969,981.6560668945312,65.11362683954609,51.04711430177395,65.11362683954609,77.12269353305547,60.4618594160621,77.12269353305547,1.4234484465681847,1.1159405347471385,14.066512537772134,1.6859785521593482,1.3217561981994723,16.660834116993364,1.184432464852592,weak_drizzling,Transition
POST,RF07_P22,RF07,1247.0,233.870834350586,265.4129333496094,36.03792572021485,-122.25948333740234,17.967455495148897,9.289383426471456,9.92193509542925,5.7297199951532685,5.496704308122683,0.2330156870305852,0.413635793471192,0.413635793471192,0.8098917797575361,0.0038484497603177,50.34940929480753,weak_drizzling,0.0192307692307692,sub_adiabatic,0.5091558151758367,0.2369308024116327,0.6550138716064737,MATCHED,MYD06_L2.A2008212.2135.061.2018035225523.hdf,21.1,303.0,303.0,12.974058151245115,14.019009590148926,7.103168487548828,7.205940246582031,12.974058151245115,7.103168487548828,1.0449514389038086,0.1027717590332031,25.423145294189453,30.319486618041992,58.891090393066406,285.2823181152344,985.0,54.49436168571337,45.223805882800605,54.49436168571337,59.31240282467869,49.2222040741687,59.31240282467869,3.032948193494984,2.5169844386151814,9.270555802912767,3.3011019752180646,2.739520022045325,10.090198750509993,1.088413571421435,weak_drizzling,Transition
POST,RF08_P05,RF08,1879.0,343.7802429199219,345.8184509277344,36.708744049072266,-123.26029586791992,15.595689833164217,12.09140375966045,13.036825205624387,5.558747770494396,4.755696624285851,0.8030511462085448,0.2277521719052605,0.2277521719052605,0.6972236272652246,0.0037789431477867,50.89768263598526,moderate_drizzling,0.0622340425531914,strongly_mixed,0.3731987252719795,0.0215584077353584,0.7602007130686325,MATCHED,MOD06_L2.A2008214.1945.061.2017292232001.hdf,70.0,126.0,125.0,13.9431734085083,13.680479049682615,6.272063255310059,6.280879974365234,13.936159133911133,6.289999961853027,-0.2556800842285156,-0.0091199874877929,20.256244659423828,55.41957473754883,56.0476188659668,286.3171081542969,1015.0,36.52881854719956,38.33464683085168,36.627060194432055,46.54898372410855,48.85016604336813,46.67417388957056,2.342238075902296,2.458028291209863,-1.7075866364196202,2.9847338734014954,3.1322863282064195,-2.17599215379758,1.2743084932780335,moderate_drizzling,Transition
POST,RF08_P09,RF08,330.0,274.8371887207031,283.8434143066406,36.43804550170898,-123.24544525146484,17.51418410986662,10.660925585849998,11.526263437809977,6.341388826194738,5.798288065956081,0.5431007602386568,0.2593758360526567,0.2593758360526567,0.7770938684366857,0.0038629256484434,49.11171621961344,moderate_drizzling,0.0755287009063444,strongly_mixed,0.1090363476643349,0.017881118832208,0.285445185147013,MATCHED,MOD06_L2.A2008214.1945.061.2017292232001.hdf,32.7,136.0,136.0,12.83558750152588,13.161690711975098,9.271690368652344,9.305367469787598,12.83558750152588,9.271690368652344,0.3261032104492187,0.0336771011352539,19.98953628540039,55.88063049316406,75.86764526367188,286.2047119140625,985.6617431640624,52.87856561670341,49.75390203836678,52.87856561670341,69.60639491424959,65.49326203193162,69.60639491424959,3.019185209256437,2.84077760780977,3.12466357833663,3.974287039442324,3.739441222102717,4.11313288231797,1.3163442332910438,moderate_drizzling,Transition
POST,RF08_P11,RF08,1971.0,337.6985168457031,357.1133117675782,36.36109733581543,-122.72160339355467,28.87337104976177,11.62480404378488,12.338779863726238,7.340738036166169,6.577005238117686,0.7637327980484825,0.2064253951815236,0.2064253951815236,0.6330210508478196,0.0038634379671921,58.05666174755624,weak_drizzling,0.0339756592292089,strongly_mixed,0.4410774093759098,0.0224111671076504,0.6939515794013045,MATCHED,MOD06_L2.A2008214.1945.061.2017292232001.hdf,4.8,129.0,129.0,12.131549835205078,12.493642807006836,7.548527240753174,7.581705570220947,12.131549835205078,7.548527240753174,0.3620929718017578,0.0331783294677734,19.738412857055664,57.53559494018555,58.12403106689453,284.30828857421875,962.7131958007812,60.17012508680863,56.027502244984056,60.17012508680863,72.31850794657086,67.33948717049776,72.31850794657086,2.08393141843772,1.940455866702352,4.142622841824576,2.504678370320308,2.3322350221746406,4.979020776073099,1.2019005751149014,weak_drizzling,Transition
POST,RF08_P28,RF08,1810.0,243.91668701171875,279.319091796875,35.91582107543945,-122.277099609375,49.22671055793762,7.708115996814256,8.343937747074913,3.680375928258903,3.4649736811651985,0.2154022470937042,0.220137147602798,0.220137147602798,0.6338326439784181,0.0038139367494613,27.625216622311505,non_drizzling,0.0099392600773053,strongly_mixed,0.298903776451438,0.2275386856805527,0.3921469250275657,MATCHED,MYD06_L2.A2008214.2125.061.2018036041913.hdf,20.1,337.0,337.0,10.252789497375488,10.734658241271973,5.629703044891357,5.6841535568237305,10.252789497375488,5.629703044891357,0.4818687438964844,0.054450511932373,23.891990661621094,7.900867462158203,36.44807052612305,285.25,1013.0415649414062,81.09360091553148,72.64593016497643,81.09360091553148,95.11449403770932,85.20624085663363,95.11449403770932,1.6473495790479025,1.4757421193007696,8.447670750555048,1.93217245190015,1.7308944654416776,9.908253181075708,1.1728976511572382,non_drizzling,Non
POST,RF10_P01,RF10,191.0,338.05540466308594,338.05540466308594,36.7825813293457,-122.05447006225586,200.89851972460747,9.69254719393798,10.431735542684928,12.147169818155824,11.12102037641039,1.026149441745433,0.3953300905656634,0.3953300905656634,0.6559855707071445,0.0034359649320784,75.87298873198452,heavy_drizzling,0.2447916666666666,strongly_mixed,0.3092342858451801,0.0,0.9904376473918812,MATCHED,MOD06_L2.A2008217.1835.061.2017292233427.hdf,71.3,246.0,246.0,10.236746788024902,10.747967720031738,13.628739356994627,13.751097679138184,10.236746788024902,13.628739356994627,0.5112209320068359,0.1223583221435546,28.796987533569336,40.2145881652832,91.16666412353516,280.82281494140625,757.8455200195312,155.6765102055932,138.43724460043308,155.6765102055932,148.57030031983064,132.1179603690604,148.57030031983064,0.77490123082537,0.6890904163465387,17.239265605160114,0.7395290942088146,0.657635310355538,16.452339950770238,0.9543527159211252,heavy_drizzling,Heavy
POST,RF10_P04,RF10,153.0,351.3593139648437,351.3593139648437,36.937110900878906,-123.25431442260742,284.16353864222765,8.853518961073856,9.323344447145445,18.37587979325218,17.644872499015264,0.7310072942369175,0.5057024160859522,0.5057024160859522,0.7691297772126832,0.0034812670365641,109.61297871328247,heavy_drizzling,0.1818181818181818,sub_adiabatic,0.3770731630932431,0.0067942044977036,0.6349959898698397,MATCHED,MOD06_L2.A2008217.1835.061.2017292233427.hdf,33.9,194.0,194.0,10.366495132446287,9.85226821899414,25.00185203552246,24.718246459960938,10.366495132446287,25.00185203552246,-0.5142269134521484,-0.2836055755615234,29.663768768310547,46.05572509765625,164.59793090820312,281.800048828125,905.0,198.3868645889276,224.01389441323985,198.3868645889276,194.9913205788592,220.17972404655208,194.9913205788592,0.6981432788205243,0.7883273676968162,-25.62702982431228,0.6861940188053487,0.7748345375293431,-25.188403467692893,0.982884229673652,heavy_drizzling,Heavy
POST,RF10_P05,RF10,2441.0,363.0013427734375,363.00134277343744,36.61138343811035,-123.4094467163086,226.87233866006136,8.993349077882325,9.196826247528838,13.301595141309791,12.793695630892548,0.5078995104172428,0.4613355960692593,0.4613355960692593,0.7793862066019351,0.0034407056139839,116.69757723278936,weak_drizzling,0.0335790335790335,sub_adiabatic,0.4519877588414556,0.0884509094521531,0.6933340603622713,MATCHED,MOD06_L2.A2008217.1835.061.2017292233427.hdf,8.1,195.0,195.0,9.804051399230955,9.18446159362793,22.345537185668945,22.00959014892578,9.804051399230955,22.345537185668945,-0.6195898056030273,-0.335947036743164,29.5512924194336,46.43245697021485,139.09744262695312,281.7440185546875,905.0,202.04639801494824,236.0703168595132,202.04639801494824,211.92905991060803,247.6171850444696,211.92905991060803,0.8905730826783975,1.0405425282508052,-34.02391884456492,0.9341335359008052,1.0914384120467489,-35.688125133861575,1.0489128338478406,weak_drizzling,Transition
