campaign,cloud_id,flight_id,duration_s,H_m,cloud_depth,lat_median,lon_median,Nd_median,re_cas_median,re_full_median,tau_main,tau_full,tau_diff,f_ad_mean,f_ad_median,k_median,c_w_median,LWP_insitu,drizzle_regime,drizzle_fraction,dominant_mixing_regime,mean_z_drizzle,min_z_drizzle,max_z_drizzle,match_status,modis_file,delta_t_min,n_pixels_valid_21,n_pixels_valid_37,Re_MODIS_21,Re_MODIS_37,tau_MODIS_21,tau_MODIS_37,Re_MODIS_21_paired37,tau_MODIS_21_paired37,dRe_37_21,dtau_37_21,SZA_mean,VZA_mean,LWP_MODIS,CTT_MODIS,CTP_MODIS,Nd_MODIS_21_calc,Nd_MODIS_37_calc,Nd_MODIS_21_paired37_calc,Nd_MODIS_21_lit,Nd_MODIS_37_lit,Nd_MODIS_21_paired37_lit,bias_21_calc,bias_37_calc,dNd_calc,bias_21_lit,bias_37_lit,dNd_lit,inflation_21,drizzle_regime_clean
POST,RF04_P04,RF04,147.0,393.2989501953125,393.2989501953125,37.22087097167969,-123.16558456420898,61.070148691535,12.833512490374932,15.30481981772088,9.23144154475825,8.106365952021957,1.1250755927362928,0.3094871206765138,0.3094871206765138,0.732387696764107,0.0031799394218791,79.80007449279583,heavy_drizzling,0.7635135135135135,strongly_mixed,0.4093002678992762,0.0,0.9465826894337356,MATCHED,MOD06_L2.A2008203.1825.061.2017292174501.hdf,10.1,124.0,124.0,15.725645065307615,16.94717788696289,13.397337913513184,13.495481491088867,15.725645065307615,13.397337913513184,1.2215328216552734,0.0981435775756836,29.633852005004883,57.33624649047852,136.53225708007812,278.6900329589844,855.0,40.23165442684961,33.49118631836072,40.23165442684961,50.36132446067301,41.92371715208861,50.36132446067301,0.6587777382049531,0.5484051870828827,6.740468108488891,0.8246471564208528,0.6864846090983844,8.437607308584397,1.2517835813150928,heavy_drizzling
POST,RF04_P05,RF04,384.0,399.658447265625,401.2059326171875,36.99729537963867,-123.79724884033205,103.051180485636,10.083171513310395,10.88187954265444,12.260611329066526,11.90874840565633,0.3518629234101951,0.540629663747622,0.540629663747622,0.799749721138323,0.0031294730385895,103.59550870654782,weak_drizzling,0.0363636363636363,sub_adiabatic,0.3991427019268384,0.175760615663104,0.6291032285621577,MATCHED,MOD06_L2.A2008203.1825.061.2017292174501.hdf,9.6,114.0,114.0,12.954562187194824,14.379297256469728,19.29587745666504,19.659648895263672,12.954562187194824,19.29587745666504,1.4247350692749023,0.3637714385986328,29.97027969360352,59.12374114990234,162.1666717529297,278.0938415527344,855.0,94.12326792019812,73.19228501193577,94.12326792019812,98.12608600914744,76.30496276836158,98.12608600914744,0.9133642863345722,0.7102517862193517,20.93098290826235,0.9522072968666764,0.7404569497289505,21.82112324078585,1.0425274023883562,weak_drizzling
POST,RF04_P10,RF04,1190.0,421.480712890625,421.480712890625,37.105018615722656,-123.50513458251952,105.47923567146064,11.072485522789236,11.704045007568212,17.3021519900291,16.619950934777325,0.6822010552517739,0.4398740443275818,0.4398740443275818,0.7393224135571037,0.0032106382061529,138.53614847793347,moderate_drizzling,0.1150293870696893,sub_adiabatic,0.5320867728643737,0.0612238329946044,0.7596706067646993,NO_COVERAGE,MOD06_L2.A2008203.2000.061.2017292174920.hdf,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,moderate_drizzling
POST,RF04_P15,RF04,128.0,242.23504638671875,242.2350463867189,37.16957092285156,-123.28142547607422,84.25490291416645,11.08472316448348,11.892797600259527,6.047068725506602,5.498859827919941,0.5482088975866608,0.3843285457013347,0.3843285457013347,0.7896263166725139,0.0031144108912912,44.44544980199477,heavy_drizzling,0.5038759689922481,strongly_mixed,0.3807694119914074,0.0061701596385185,0.8238911766062056,MATCHED,MYD06_L2.A2008203.2140.061.2018036023957.hdf,56.8,240.0,239.0,14.288041114807127,14.818744659423828,7.03054141998291,7.08958101272583,14.276945114135742,7.043179512023926,0.5417995452880859,0.0464015007019043,24.977277755737305,34.97101593017578,64.5374984741211,279.8363037109375,879.6875,37.88527598851148,34.728781486593924,37.99303186297914,46.363020064782674,42.50018380166141,46.49488891461122,0.4496506989878867,0.412187069065564,3.2642503763852133,0.5502708858618516,0.5044238653382332,3.994705112949809,1.223774114218992,heavy_drizzling
POST,RF05_P06,RF05,1104.0,207.0458526611328,213.645736694336,36.72831344604492,-123.82158660888672,38.76893874257803,6.442224509493755,6.656405880309439,3.754238372633661,3.6906757551846407,0.06356261744902,0.3635765917777476,0.3635765917777476,0.7563422715514124,0.0036312851866286,26.383569063275104,non_drizzling,0.0054298642533936,strongly_mixed,0.4020440908443579,0.2731424653726513,0.5097040861045872,NO_VALID_PIXELS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non_drizzling
POST,RF05_P14,RF05,1168.0,316.3653259277344,336.7867431640625,36.321075439453125,-123.72058868408205,37.18429609388113,6.770014810189197,7.1825321737273775,8.808131222191792,8.688738136768423,0.1193930854233684,0.3228330630280309,0.3228330630280309,0.7606639411251342,0.0036252267509764,55.92909149450925,non_drizzling,0.0042771599657827,strongly_mixed,0.5844515525587852,0.4752771955040503,0.6749270004107961,NO_VALID_PIXELS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non_drizzling
POST,RF05_P22,RF05,883.0,242.55865478515625,242.55865478515625,36.079837799072266,-123.35036849975586,88.39256423711777,8.354645180684152,8.490295531782076,7.141152808343498,7.065987052009502,0.0751657563339955,0.4736261241627589,0.4736261241627589,0.7814324813100899,0.0035653028315922,49.11513532783599,non_drizzling,0.001131221719457,sub_adiabatic,0.5445083161832169,0.5445083161832169,0.5445083161832169,NO_VALID_PIXELS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non_drizzling
POST,RF05_P23,RF05,873.0,303.613037109375,354.19712829589844,36.27280616760254,-122.60318756103516,133.44512466341257,5.946087733276288,6.065258256241044,15.217035541745554,14.992720665916128,0.2243148758294264,0.4105483273073493,0.4105483273073493,0.8457122680014352,0.0037306443928825,90.84514864773098,non_drizzling,0.0034324942791762,sub_adiabatic,0.6015420590103759,0.5610776394211554,0.6428043447063888,NO_VALID_PIXELS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non_drizzling
POST,RF06_P05,RF06,1002.0,331.6056823730469,331.6056823730469,36.51609420776367,-123.43617248535156,100.5137388408184,8.215168290645389,8.286939551171029,14.253926897664297,14.101550956338777,0.1523759413255199,0.4391906997419989,0.4391906997419989,0.8981345832707559,0.0034457659694432,81.19450716256421,non_drizzling,0.0089730807577268,sub_adiabatic,0.5436975409875511,0.1609256922375526,0.6454190442439848,NO_VALID_PIXELS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non_drizzling
POST,RF06_P08,RF06,1737.0,320.6849365234375,320.6849365234375,36.45513725280762,-123.11951446533205,150.225453004241,8.185701337774802,8.283801073654423,15.360862538224213,15.108790268041762,0.2520722701824507,0.5414584544989223,0.5414584544989223,0.9074704333442412,0.0034050528041925,95.33107764548204,non_drizzling,0.0057537399309551,sub_adiabatic,0.2461419521749739,0.0,0.4763052781635028,NO_VALID_PIXELS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non_drizzling
POST,RF06_P12,RF06,1336.0,316.4823913574219,316.4823913574219,36.45412826538086,-122.66240692138672,218.0792101621628,7.89721982283842,8.001580148019883,15.495065132851652,15.284116750843818,0.2109483820078335,0.4861929541678575,0.4861929541678575,0.9078966974361438,0.0034529832689852,97.59400171839974,non_drizzling,0.0104712041884816,sub_adiabatic,0.5266888237735066,0.1480982656385977,0.7437714966708255,NO_VALID_PIXELS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non_drizzling
POST,RF06_P26,RF06,567.0,325.7687530517578,331.51454162597656,36.214839935302734,-122.30224227905272,244.91837340593327,6.601826282619591,6.996229557799397,20.269632934635435,20.037934465733738,0.2316984689016976,0.4582393000453114,0.4582393000453114,0.8955078664572436,0.0036490597809809,108.50231773597984,non_drizzling,0.0,sub_adiabatic,,,,NO_VALID_PIXELS,MOD06_L2.A2008211.0535.061.2017292210133.hdf,10.4,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,non_drizzling
POST,RF07_P05,RF07,1036.0,249.17410278320312,251.50839233398443,36.37281799316406,-123.49510955810548,26.10959093272686,12.317845644237982,13.390689819780128,4.281077279772162,3.9374913675180094,0.3435859122541513,0.3285204355363432,0.3285204355363432,0.8137746105314649,0.0038619648085964,41.256180803565485,heavy_drizzling,0.2208293153326904,strongly_mixed,0.3917878007144826,0.014863320868591,0.6416836625854441,NO_VALID_PIXELS,MOD06_L2.A2008212.1820.061.2017292225027.hdf,10.4,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,heavy_drizzling
POST,RF07_P07,RF07,1635.0,297.06248474121094,313.0615692138672,36.33904838562012,-123.14173126220705,39.278010096400976,11.148118450868088,11.755219155175856,6.217391313657076,5.657473232616972,0.5599180810401041,0.3090181221357326,0.3090181221357326,0.762352503439249,0.0038973473612418,54.0969582291014,moderate_drizzling,0.0806845965770171,strongly_mixed,0.4087437569611361,0.0538183085491649,0.7503756544539446,NO_VALID_PIXELS,MOD06_L2.A2008212.1820.061.2017292225027.hdf,39.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,moderate_drizzling
POST,RF07_P10,RF07,1048.0,265.2962951660156,267.8106994628906,36.27105712890625,-122.9056396484375,50.17034555971623,10.672926327939592,11.29568636253586,5.986061490730935,5.441024853143241,0.5450366375876943,0.3241790668537405,0.3241790668537405,0.7677196533067094,0.0038641742360767,46.93884652747457,moderate_drizzling,0.0734032411820781,strongly_mixed,0.3917358528518375,0.0321275645710602,0.6665599521469627,NO_COVERAGE,MOD06_L2.A2008212.1955.061.2017292225802.hdf,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,moderate_drizzling
POST,RF07_P11,RF07,1581.0,263.32618713378906,271.5640716552735,35.98454284667969,-122.99321746826172,27.12965315580368,11.056682930127698,11.492985862128636,5.340383252227264,4.934627388594419,0.4057558636328453,0.3272541589342381,0.3272541589342381,0.7645774298175554,0.0038257525008301,45.23446465704535,moderate_drizzling,0.0505689001264222,strongly_mixed,0.4393836861552975,0.020547178294857,0.6763159529345948,NO_COVERAGE,MOD06_L2.A2008212.1955.061.2017292225802.hdf,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,moderate_drizzling
POST,RF07_P14,RF07,474.0,208.84149169921875,224.14404296875,35.77820587158203,-122.99646759033205,10.725241057574747,10.198959145414724,10.671831522913578,4.269644757874268,4.007270469770177,0.2623742881040911,0.3754612576775505,0.3754612576775505,0.7738775798517424,0.003853390410858,37.29464664239999,moderate_drizzling,0.071578947368421,strongly_mixed,0.4963139978416311,0.2575448605249407,0.6050795952971364,MATCHED,MYD06_L2.A2008212.2135.061.2018035225523.hdf,69.6,335.0,335.0,14.667791366577148,16.17047882080078,8.619880676269531,8.761820793151855,14.667791366577148,8.619880676269531,1.5026874542236328,0.1419401168823242,24.79081153869629,25.1239070892334,80.94029998779297,287.0296630859375,985.0,44.07179707362392,34.81864979630277,44.07179707362392,48.07816433445324,37.98385538973825,48.07816433445324,4.109166109837505,3.2464211861897456,9.253147277321148,4.482711770892816,3.5415386177182464,10.094308944714989,1.0909054662358448,moderate_drizzling
POST,RF07_P17,RF07,1573.0,295.47120666503906,297.28977966308594,35.70256233215332,-122.59539031982422,38.21652778238058,10.843161180226494,11.400171673335482,5.56688272356898,5.020718720015368,0.5461640035536126,0.278001656773759,0.278001656773759,0.7469652058373547,0.0038690231861178,52.8087058620141,moderate_drizzling,0.0571791613722998,strongly_mixed,0.2244616416921614,0.0,0.7335739376577632,MATCHED,MYD06_L2.A2008212.2135.061.2018035225523.hdf,35.3,314.0,314.0,12.962705612182615,14.270700454711914,7.897548198699951,8.03843879699707,12.962705612182615,7.897548198699951,1.3079948425292969,0.1408905982971191,24.956199645996094,27.43399810791016,65.28025817871094,286.0321960449219,985.0,51.32407356888009,40.7180293130131,51.32407356888009,62.678133870109605,49.72578976575126,62.678133870109605,1.3429810751290343,1.0654560127721968,10.60604425586699,1.6400792407678346,1.301159279799274,12.952344104358346,1.2212228981784088,moderate_drizzling
POST,RF07_P21,RF07,1023.0,282.13661193847656,293.3343048095703,35.57516860961914,-122.3121337890625,45.743579261004925,11.244934212033728,11.531986150083185,7.495207868544037,7.027580102674943,0.4676277658690946,0.3302991967465012,0.3302991967465012,0.7866282228767175,0.0038392710510856,57.70959752216393,weak_drizzling,0.0244140625,strongly_mixed,0.4079733263667831,0.0311152588018495,0.679065237030017,MATCHED,MYD06_L2.A2008212.2135.061.2018035225523.hdf,5.2,314.0,314.0,12.760126113891602,14.115604400634766,11.051496505737305,11.252325057983398,12.760126113891602,11.051496505737305,1.355478286743164,0.2008285522460937,25.070476531982425,29.17563819885254,90.02229309082031,284.5954284667969,981.6560668945312,65.11362683954609,51.04711430177395,65.11362683954609,77.12269353305547,60.4618594160621,77.12269353305547,1.4234484465681847,1.1159405347471385,14.066512537772134,1.6859785521593482,1.3217561981994723,16.660834116993364,1.1844324648525921,weak_drizzling
